version,messageRealm,serviceAction,messageParams.subscriber,messageParams.calledMessageQueue,messageParams.type,messageParams.messageID,messageParams.correlationID,messageParams.transactionID,messageParams.originatingMS,messageParams.terminatingMS,serviceData.httpParams.statusCode,message_id_length,correlation_id_length,transaction_id_length,anomaly
1,external,notificationchannel,nZCVt05Wgr3CY5UA,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,3bbee04a-ecbb-4334-974d-2c24a605f67b,f2953ef8a98b738df20b0e89a7b6b5c9,ecb3c365-8fa9-4fd6-abd8-8896d65753f6,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,nZCVt05Wgr3CY5UA,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,c9e3874f-f4fc-4e68-b5e2-2e5e85a1df69,f2953ef8a98b738df20b0e89a7b6b5c9,ecb3c365-8fa9-4fd6-abd8-8896d65753f6,notificationbroker,restamqpgw,429.0,36,32,36,yes
1,external,smsmessaging,BONECB1i6xD7piqH,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,889fab98-6f4a-474b-b19c-f0c1ca1c31bb,b939122748f583d05f097a20b3a28d4d,7e783fb1-aa9d-4bd3-bb6b-9bbea9185608,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,chat,ocxuaESEv0bNKKGu,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,42ff2359-e214-4ae5-a55c-e90b231a0821,e1683aa0b0a5f175c091d7de91ff1d32,6d3e8e8d-a547-4719-83ec-d65613070d95,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,nZCVt05Wgr3CY5UA,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,adbcb322-d8e3-4469-bb92-610c507555d9,a452dd847d50062c19145fbbdd659510,4ef808c6-ae8a-42c9-9b88-4f066897aa88,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,nZCVt05Wgr3CY5UA,chatbroker-chatbroker-fcc9f4548-9h9n5,response,8d7c4293-82f1-4f80-8823-58254806c1c3,a452dd847d50062c19145fbbdd659510,4ef808c6-ae8a-42c9-9b88-4f066897aa88,chatbroker,restamqpgw,403.0,36,32,36,yes
1,external,chat,ocxuaESEv0bNKKGu,chatbroker-chatbroker-fcc9f4548-9h9n5,response,523729ee-0775-48dd-9441-22984019c613,e1683aa0b0a5f175c091d7de91ff1d32,6d3e8e8d-a547-4719-83ec-d65613070d95,chatbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,c4ef3279-8e64-4127-b779-683901b58eb7,2448e05c582aa1f11cf2b2ae3b993ee0,7c23b48a-9826-49ad-814a-b4831f95b9f8,restamqpgw,smsbroker,0.0,36,32,30,yes
1,external,smsmessaging,nZCVt05Wgr3CY5UA,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,aef9a9f2-29b8-40a5-adc8-3f261af74c0b,8422645ac34a6f5e35d4f1990fafa1df,6e2b617e-29da-4fb1-b405-5ee937074773,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,nZCVt05Wgr3CY5UA,smsbroker-smsbroker-b7fcf7f49-r5svd,response,929d57ef-946b-4d56-8d04-1503c6b84880,8422645ac34a6f5e35d4f1990fafa1df,6e2b617e-29da-4fb1-b405-5ee937074773,smsbroker,restamqpgw,200.0,36,32,36,no
1,external,smsmessaging,ocxuaESEv0bNKKGu,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,c30577fc-caae-4db7-a263-0b7ee7903a41,1540f761530f61ee9b78adce9e50db59,adbb2e1d-bfaf-4ef0-a816-5d459cf6f35a,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,30184ec8-2ed7-40f0-b1a0-eff892c197da,2448e05c582aa1f11cf2b2ae3b993ee0,7c23b48a-9826-49ad-814a-b4831f95b9f8,smsbroker,restamqpgw,502.0,36,32,36,yes
1,external,smsmessaging,ocxuaESEv0bNKKGu,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,8f26264b-a034-4efa-a4bd-34f36dedbee1,1540f761530f61ee9b78adce9e50db59,adbb2e1d-bfaf-4ef0-a816-5d459cf6f35a,smsbroker,restamqpgw,429.0,36,32,36,yes
1,external,webrtcsignaling,nZCVt05Wgr3CY5UA,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,303870d8-9f9d-4a83-964c-e06af1af090c,7aafb562036ff51eddb8c2cc3e735e1e,fc37ea22-de34-4953-8983-af63ef6dbd05,restamqpgw,callbroker,0.0,36,24,36,yes
1,external,webrtcsignaling,nZCVt05Wgr3CY5UA,callbroker-callbroker-74686c56b-kz9c9,response,641a535f-164f-4ec4-b0ee-c792cffd9856,7aafb562036ff51eddb8c2cc3e735e1e,fc37ea22-de34-4953-8983-af63ef6dbd05,callbroker,restamqpgw,200.0,36,32,36,no
1,external,webrtcsignaling,ocxuaESEv0bNKKGu,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,3bd8325b-773b-4317-8008-84a888632c7b,d93112093ca565b6e151726e35431321,89fcd914-cf14-4e13-80fe-11c493e42745,restamqpgw,callbroker,0.0,36,32,36,no
1,external,smsmessaging,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,8bdc100a-6643-49bf-8c65-8c76981709ae,ed94dcd9899719a7c4138aa6510607b3,e969f0ee-ff61-4889-b699-905f583eedaf,restamqpgw,smsbroker,0.0,36,32,36,no
1,internal,smsmessaging,BONECB1i6xD7piqH,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,374def89-62a1-4259-b85c-3831e5239e5b,ed94dcd9899719a7c4138aa6510607b3,e969f0ee-ff61-4889-b699-905f583eedaf,smsbroker,restamqpgw,204.0,36,32,36,no
1,external,webrtcsignaling,ocxuaESEv0bNKKGu,callbroker-callbroker-74686c56b-kz9c9,response,029e2ca7-a00b-448e-8fef-d293a7fcf75a,d93112093ca565b6e151726e35431321,89fcd914-cf14-4e13-80fe-11c493e42745,callbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,bd9c1bf1-f17e-4480-b0f2-5125e0d549ad,1b3105b47da6df14bdf47bdc6680eba1,9ed7108b-07cb-4c93-93fe-ba72b4af9e27,restamqpgw,smsbroker,0.0,36,32,36,no
1,internal,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,43fd4795-1abd-497e-ba77-bbda351a276d,1b3105b47da6df14bdf47bdc6680eba1,9ed7108b-07cb-4c93-93fe-ba72b4af9e27,smsbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,5086b926-773e-4632-a70e-a4d55586abdb,818e8b3d7db0606efe756a43751b631b,0358ba8f-863a-4329-9c22-51728d3efbcf,restamqpgw,notificationbroker,0.0,36,32,30,yes
1,external,notificationchannel,ocxuaESEv0bNKKGu,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,e4fd2c64-46b1-4a97-84d2-9f79b3bd0d91,5c029bcb393fb5b6447cc81348d65938,8560c940-9603-481e-ad0c-2f997180abc8,restamqpgw,notificationbroker,0.0,36,32,36,no
1,internal,removeChannel,BONECB1i6xD7piqH,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,2ebb9cd5-b6ff-4a90-80cf-aa9c997e07e2,818e8b3d7db0606efe756a43751b631b,0358ba8f-863a-4329-9c22-51728d3efbcf,notificationbroker,restamqpgw,403.0,36,32,36,yes
1,internal,removeChannel,ocxuaESEv0bNKKGu,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,ae32dde3-7558-4e5d-b4f6-1c962b030b8c,5c029bcb393fb5b6447cc81348d65938,8560c940-9603-481e-ad0c-2f997180abc8,notificationbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,bd726236-a805-43ed-a8c4-1e70f20d6192,c241ca526f6da0de3e8e59c9769247b1,4aaa63ac-51ef-49c8-aee5-fa66c64f41bd,restamqpgw,notificationbroker,0.0,36,32,36,no
1,internal,removeChannel,Qnz6UYeVWidlVh1o,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,d93096ab-e102-4787-8e86-8a3a49569839,c241ca526f6da0de3e8e59c9769247b1,4aaa63ac-51ef-49c8-aee5-fa66c64f41bd,notificationbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,14cc7363-55fe-4732-91d5-bfc0f75c8524,40a1a838c9e559925dc33ed8d53d3cf3,f45f6ed7-966f-4423-9a5e-06780d211b03,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,b7522030-a2df-4635-aadf-6aaa5f634d68,40a1a838c9e559925dc33ed8d53d3cf3,f45f6ed7-966f-4423-9a5e-06780d211b03,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,smsmessaging,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,694c7e7c-ce5f-4a25-93f0-e122ac58a824,6a2ab52ba59412a05e1bbdfade328110,71c5e47e-9924-4fad-b0df-3b948fe2eddf,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,BONECB1i6xD7piqH,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,b2cc164c-892d-450b-97de-d1d6610e247e,6a2ab52ba59412a05e1bbdfade328110,71c5e47e-9924-4fad-b0df-3b948fe2eddf,smsbroker,restamqpgw,503.0,36,32,36,yes
1,external,notificationchannel,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,239a5e52-3596-456b-8099-b7b0b252b705,f22ce5119e0162259d9b6aaf963dc3f8,cb940032-907b-4f40-ad09-68cc858ad576,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,Qnz6UYeVWidlVh1o,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,df7ec580-2990-411c-8d1c-863b8c572512,f22ce5119e0162259d9b6aaf963dc3f8,cb940032-907b-4f40-ad09-68cc858ad576,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,subscription,******,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,199e3eb0-b8a1-4d09-ae6b-7c36f89c4006,f22d3d17ad89c7e2edf37ce6e03cdd99,24c14b4d-dde6-4da1-a8e1-67d147b1f9cf,restamqpgw,onedotfivebridge,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,478ed690-63a4-4491-944a-b8db3f80d4a3,4236a0412edefd3e2c3965e31cd85c3e,1652c2c0-8b93-4086-abae-08bfe5090ff0,restamqpgw,smsbroker,0.0,36,24,36,yes
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,379396cc-56e1-4d66-b0b1-adc7d2134a53,4236a0412edefd3e2c3965e31cd85c3e,1652c2c0-8b93-4086-abae-08bfe5090ff0,smsbroker,restamqpgw,503.0,36,32,36,yes
1,internal,removeChannel,nvsgap2@04a.com,onedotfivebridge-onedotfivebridge-7cd9756564-g4njt,response,a0276dad-b5c9-41cc-97e9-50aa3abb5be3,f22d3d17ad89c7e2edf37ce6e03cdd99,24c14b4d-dde6-4da1-a8e1-67d147b1f9cf,onedotfivebridge,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,87a829f0-3702-4c2a-959d-24402c24ba8b,0e2cb471c3f5b766a77be8fcb9660f20,a33fdfa6-9ebf-4abe-98c5-730c4b213b4d,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,b3d6dbfb-dce8-468f-a19c-a3edfd7cfbe2,0e2cb471c3f5b766a77be8fcb9660f20,a33fdfa6-9ebf-4abe-98c5-730c4b213b4d,notificationbroker,restamqpgw,201.0,36,32,36,no
1,external,notificationchannel,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,8ed571d9-f853-4a48-b7d5-7eb86f5e6a6c,b2346b23d623304f46d9e73b3742a9e5,f49d3764-b15b-4b9f-9e7e-61d4975dbe88,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,Qnz6UYeVWidlVh1o,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,9b130a46-97f4-4d99-8c5a-f71bcd1279f6,b2346b23d623304f46d9e73b3742a9e5,f49d3764-b15b-4b9f-9e7e-61d4975dbe88,notificationbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,4e46ed57-bedc-4d5e-bd73-f36f8858f689,cd4f4021f126d7e819a7f8cd0da67878,284d88bc-a3f3-4030-a921-cae7a6b39380,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,BONECB1i6xD7piqH,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,9426159d-b466-4d4f-9cc6-ca087ead0312,cd4f4021f126d7e819a7f8cd0da67878,284d88bc-a3f3-4030-a921-cae7a6b39380,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,a454cbe3-d84b-4b2d-b0e4-096531d2324d,9f9771c74c922895dc7abf66c9b35e0e,6628b64f-f01d-430b-9e05-5ccb372f23cf,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,beb8aacb-bc5a-49ab-92d5-ebab48814ec5,9f9771c74c922895dc7abf66c9b35e0e,6628b64f-f01d-430b-9e05-5ccb372f23cf,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,d1d48163-672c-4b22-8b4f-2920f7af2bd5,db74e3b7c534c5c6746e1a6930f8f124,8a7e4fb5-60a8-4462-a4b9-366aff3dbade,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,BONECB1i6xD7piqH,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,245a8134-d06a-450b-bbe7-ee226c491ce0,db74e3b7c534c5c6746e1a6930f8f124,8a7e4fb5-60a8-4462-a4b9-366aff3dbade,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,713b19e5-bdf7-4a8a-a732-75cefa922dfc,c0b08c72cdd471a56516740d4db45779,f2f3ede4-7165-4d1b-b825-a2a959976a76,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,585f10b2-18e9-46ef-815f-10c86fb13d16,c0b08c72cdd471a56516740d4db45779,f2f3ede4-7165-4d1b-b825-a2a959976a76,smsbroker,restamqpgw,503.0,36,32,36,yes
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,c68ff96c-f900-4d16-af5f-9ce2fb0222fd,ffb7db24e99bbfcca96d8117da2b356d,e6d3c713-d30e-490c-986e-a3e299b4fe0b,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,197c5557-9ed6-4645-9e9d-ce06ecf4d61c,ffb7db24e99bbfcca96d8117da2b356d,e6d3c713-d30e-490c-986e-a3e299b4fe0b,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,bcf4e167-17f9-493c-bf5f-df65fab5b553,fe44736fd30fccf3132741e84302105a,0a571b68-a30f-47ec-9ff9-4478081ffe0b,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,72cce852-6351-4fbb-b0d7-afd6f234e709,fe44736fd30fccf3132741e84302105a,0a571b68-a30f-47ec-9ff9-4478081ffe0b,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,5eb62a41-d990-4fca-a2ec-945372a2428f,0d5e88970f937509125a9e983aeb6828,d52c26cb-e8c3-4fda-8dca-bb87ae8238e1,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,a9cd68d2-c84e-449b-925d-9f9fa9f14dc5,0d5e88970f937509125a9e983aeb6828,d52c26cb-e8c3-4fda-8dca-bb87ae8238e1,smsbroker,restamqpgw,500.0,36,32,36,yes
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,785d2242-32bb-4c19-a0e5-badd940206f4,8a65a12fed9c7556bdcb8f488d4a9eb5,ff6996c8-8134-47d7-bb68-ec756aae336d,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,webrtcsignaling,eIBYDGIZBTMlIB4d,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,d726bdc0-3398-494e-87aa-be6e03e8d05e,4a2ce5e7bf00d83ca7c16e14f5ff9f14,29b745eb-bf2d-4a1a-8ca4-36b2f29dc03c,restamqpgw,callbroker,0.0,36,32,30,yes
1,internal,webrtcsignaling,eIBYDGIZBTMlIB4d,callbroker-callbroker-74686c56b-g7lb5,response,12cb1e26-b3ce-4b8d-9a02-74d5be41142b,4a2ce5e7bf00d83ca7c16e14f5ff9f14,29b745eb-bf2d-4a1a-8ca4-36b2f29dc03c,callbroker,restamqpgw,200.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,56ee552f-5e7f-4ec8-acb0-e2a29ddc7a3f,8a65a12fed9c7556bdcb8f488d4a9eb5,ff6996c8-8134-47d7-bb68-ec756aae336d,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,aff2f595-6e59-4b3b-9817-0d115992afe8,5ad953a906bfaac30330a5bb4b553e6e,59532689-fc52-42bb-af50-0cdd60a8f6ad,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,effe5bcd-0847-4122-b5ea-22df986908e6,5ad953a906bfaac30330a5bb4b553e6e,59532689-fc52-42bb-af50-0cdd60a8f6ad,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,48f2ee9a-440e-4590-862e-b53dda712edd,47fb4b7525ceec0f1136832bc337805a,15e77a61-8444-4e05-8672-0b246cbaceac,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,55fcc42a-6502-4398-b1ae-9d635da55265,47fb4b7525ceec0f1136832bc337805a,15e77a61-8444-4e05-8672-0b246cbaceac,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,87ed8d40-6516-4634-8d1b-bd7eb29493e9,da7f5ca0641dd3879a5148e1830942e5,48ba7882-aed1-45d1-bd7a-b494a61aa02a,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,40d4e011-4ce6-45bf-8e95-534b78463de8,da7f5ca0641dd3879a5148e1830942e5,48ba7882-aed1-45d1-bd7a-b494a61aa02a,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,d649974f-372c-471f-b6e0-f4e675b70dc6,604ccedf45582bce1440428f01b4750c,40350e4d-9d94-4d17-8404-ac97b18476c8,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,12f02cb7-f5e6-4ebc-9704-4fecceece0d3,604ccedf45582bce1440428f01b4750c,40350e4d-9d94-4d17-8404-ac97b18476c8,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,49c6ad26-b09f-453b-901a-af6ee6a25b48,658ef8dcbe274176ceb00773f9cd5c1c,102a249f-68f9-493f-98a1-cc6ab5192820,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,37d43a6b-7b5a-436f-834d-c83ad3cc6742,658ef8dcbe274176ceb00773f9cd5c1c,102a249f-68f9-493f-98a1-cc6ab5192820,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,0cc864d1-84a4-45a2-a7b7-321fbb35087f,75f5f3dd6c2145924d96b1fb1db84fc3,49095b1e-8c8c-4c57-87f9-a2fc27da5c7e,restamqpgw,smsbroker,0.0,16,32,36,yes
1,external,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,726bffac-2b58-43d8-a2cf-68a32181d57c,75f5f3dd6c2145924d96b1fb1db84fc3,49095b1e-8c8c-4c57-87f9-a2fc27da5c7e,smsbroker,restamqpgw,201.0,36,32,36,no
1,external,notificationchannel,nZCVt05Wgr3CY5UA,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,37bdfe96-61f3-4796-acc0-5bc068aa3935,e2d0fc49235e0b19004b56d20743c09f,7a769dd5-dbf8-47ba-9b8a-44896d48daa9,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,nZCVt05Wgr3CY5UA,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,48d95819-c2c6-444d-9be0-bb2c830aa358,e2d0fc49235e0b19004b56d20743c09f,7a769dd5-dbf8-47ba-9b8a-44896d48daa9,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,ocxuaESEv0bNKKGu,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,fa095c0a-5762-408c-b131-415442a16119,072cb53e922fd7fcfbeb48ec02b6512b,d41cb8c7-82c6-4a46-a992-17f54a94aa3a,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,ocxuaESEv0bNKKGu,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,08519061-a443-4292-9240-28033ce37fa3,072cb53e922fd7fcfbeb48ec02b6512b,d41cb8c7-82c6-4a46-a992-17f54a94aa3a,notificationbroker,restamqpgw,201.0,36,32,36,no
1,external,chat,nZCVt05Wgr3CY5UA,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,15778e79-9fa2-470f-ad57-6093877ffdb9,59fd4c7e78a76acb33f78b2d51455522,43f6cc97-1a15-45de-86e9-b0b3eb83f372,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,nZCVt05Wgr3CY5UA,chatbroker-chatbroker-fcc9f4548-9h9n5,response,636aff42-b510-4c34-95f7-f9ce784a13de,59fd4c7e78a76acb33f78b2d51455522,43f6cc97-1a15-45de-86e9-b0b3eb83f372,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,smsmessaging,nZCVt05Wgr3CY5UA,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,f1196a23-53ee-4639-bbf1-a0953500196d,4bf3b424a3fecec39a60ffa43d32b28e,cead7772-951c-4a72-8f0b-efa3f11eaf76,restamqpgw,smsbroker,0.0,36,32,36,no
1,external,smsmessaging,nZCVt05Wgr3CY5UA,smsbroker-smsbroker-b7fcf7f49-r5svd,response,2bdb34cc-8baa-45fe-83b0-51412fbc659c,4bf3b424a3fecec39a60ffa43d32b28e,cead7772-951c-4a72-8f0b-efa3f11eaf76,smsbroker,restamqpgw,200.0,36,32,36,no
1,external,webrtcsignaling,nZCVt05Wgr3CY5UA,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,ec1b61ae-67a7-42d4-bf77-441097ed1cad,6a4c97654fc8a35ec360c63d48e317d6,a55e2916-62dc-4782-8c5b-7f2ee4d11596,restamqpgw,callbroker,0.0,36,32,36,no
1,external,webrtcsignaling,nZCVt05Wgr3CY5UA,callbroker-callbroker-74686c56b-kz9c9,response,55c1c8b2-7746-40b7-9009-616722a415d2,6a4c97654fc8a35ec360c63d48e317d6,a55e2916-62dc-4782-8c5b-7f2ee4d11596,callbroker,restamqpgw,200.0,36,32,36,no
1,external,smsmessaging,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-dq2b9,request,4f60fdb0-5915-4dce-a7a1-858161973005,5ee5eb8e89c4732d4f97ed77e9e110ec,1e592602-5f16-4e05-acca-a3aedf1e0ee3,restamqpgw,smsbroker,0.0,16,32,36,yes
1,internal,smsmessaging,BONECB1i6xD7piqH,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,82e407b8-8d97-4424-b292-c6e5b7eed8d2,5ee5eb8e89c4732d4f97ed77e9e110ec,1e592602-5f16-4e05-acca-a3aedf1e0ee3,smsbroker,restamqpgw,502.0,36,32,36,yes
1,external,smsmessaging,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,de901193-6555-4794-b664-38a79f664c34,d5d2cb8946a1f321db7a46ecf3c7a862,b443bcfc-2ad4-4513-a4b4-1190e01085a5,restamqpgw,smsbroker,0.0,36,32,36,no
1,internal,smsmessaging,Qnz6UYeVWidlVh1o,smsbroker-smsbroker-b7fcf7f49-4gc7k,response,43b33dc5-b8e2-4e6f-9148-a236a5b7d27b,d5d2cb8946a1f321db7a46ecf3c7a862,b443bcfc-2ad4-4513-a4b4-1190e01085a5,smsbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,ocxuaESEv0bNKKGu,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,013095af-5f25-4f65-b2dc-53e7c133b033,d7b9f44970eb0404905fade2ab7987dd,269c5655-b2b0-4704-bf1b-a6989caf01bd,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,f9e6a57e-58a6-424e-8af0-b7247dd4fbc3,c3238ae8dae1b8924febc980d9ad5b9b,30915912-a946-4e35-ad41-ea7591c7afae,restamqpgw,notificationbroker,0.0,36,32,36,no
